Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 11/21  23:00:00,1.09974606273382,0.588329801184245,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.557650063179524 
 11/21  24:00:00,0.840761070290829,0.466775431461074,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.440115310002914 
 11/22  01:00:00,0.581361821558332,0.339648361808958,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.317596380549857 
 11/22  02:00:00,0.479650110286931,0.282368097134458,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.730376596796329E-002,1.585575705959550E-002,7.666179158831476E-002,0.294753783611058,0.262064031123275 
 11/22  03:00:00,0.432615922421405,0.268668160693824,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.153583732885577E-002,1.057050879820527E-002,6.409821579558966E-002,0.291336348438756,0.248599504143641 
 11/22  04:00:00,0.422984069328854,0.336067451812646,0.000000000000000E+000,6.147510046334797E-002,0.000000000000000E+000,1.705218240226215E-003,1.705218240226215E-003,1.705218240226215E-003,5.153583732885577E-002,1.057050879820527E-002,5.686206666957333E-002,0.287235426231993,0.254806186152314 
 11/22  05:00:00,0.429538554894833,0.633083039303171,0.000000000000000E+000,0.313467505917576,0.000000000000000E+000,8.695073367591545E-003,8.695073367591545E-003,8.695073367591545E-003,5.153583732885577E-002,1.057050879820527E-002,6.727705378024802E-002,0.276385069559933,0.300576793227284 
 11/22  06:00:00,0.485961710899430,1.03170763554161,0.000000000000000E+000,0.508261515797196,0.000000000000000E+000,1.409833901872408E-002,1.409833901872408E-002,1.409833901872408E-002,5.668942837650642E-002,1.162755926884497E-002,8.004784787508873E-002,0.308423524300266,0.502200415889242 
 11/22  07:00:00,0.664247121705144,2.38301769214924,0.000000000000000E+000,1.48037832717413,0.000000000000000E+000,4.106326149784763E-002,4.106326149784763E-002,4.106326149784763E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.878092043429409 
 11/22  08:00:00,0.880679713559599,1.57625447514270,0.000000000000000E+000,0.570359872188830,0.000000000000000E+000,1.582084535395521E-002,1.582084535395521E-002,1.582084535395521E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.979811234675158 
 11/22  09:00:00,0.831449633699311,0.973421215460633,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.951369234201531 
 11/22  10:00:00,0.745780093913620,0.883492463270316,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.864724443992152 
 11/22  11:00:00,0.748327826996935,0.786542982750477,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.767333570732941 
 11/22  12:00:00,0.764538223815331,0.696392004334261,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.677176707080199 
 11/22  13:00:00,0.750678475699831,0.624195842695700,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.605304233450513 
 11/22  14:00:00,0.726340960899809,0.584036318707440,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.564491448207981 
 11/22  15:00:00,0.729503178495170,0.543977863216062,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.523332453486433 
 11/22  16:00:00,0.805922329279373,0.550436340766218,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.528643309914215 
 11/22  17:00:00,1.05092876192309,0.603556654404732,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.577779318425318 
 11/22  18:00:00,1.45820540728399,0.717890513105112,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.686575169555691 
 11/22  19:00:00,1.67983944625083,0.817718161268714,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.783719149863902 
 11/22  20:00:00,1.58357245104502,0.834138345717704,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.799044680319247 
 11/22  21:00:00,1.50596796003386,0.778839731152945,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.742539592266865 
 11/22  22:00:00,1.37062866699557,0.709493221326120,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.674040556499639 
 11/22  23:00:00,1.09974606273382,0.597721655405606,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.567041917400882 
 11/22  24:00:00,0.846712997631953,0.691678277175543,0.000000000000000E+000,0.214573901811912,0.000000000000000E+000,5.951927341124591E-003,5.951927341124591E-003,5.951927341124591E-003,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.450444253905468 
 11/23  01:00:00,0.600497289843745,1.03596623286556,0.000000000000000E+000,0.689855883257976,0.000000000000000E+000,1.913546828541130E-002,1.913546828541130E-002,1.913546828541130E-002,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.324058368348490 
 11/23  02:00:00,0.510549728120911,1.40033823213216,0.000000000000000E+000,1.11396715435729,0.000000000000000E+000,3.089961783397921E-002,3.089961783397921E-002,3.089961783397921E-002,7.730376596796329E-002,1.585575705959550E-002,7.666179158831476E-002,0.294753783611058,0.266067011763699 
 11/23  03:00:00,0.473318752490641,1.73801501821049,0.000000000000000E+000,1.46738435504703,0.000000000000000E+000,4.070283006923467E-002,4.070283006923467E-002,4.070283006923467E-002,5.153583732885577E-002,1.057050879820527E-002,6.409821579558966E-002,0.291336348438756,0.250562006613275 
 11/23  04:00:00,0.470385110690357,2.04517497745775,0.000000000000000E+000,1.77033776157300,0.000000000000000E+000,4.910625960172903E-002,4.910625960172903E-002,4.910625960172903E-002,5.153583732885577E-002,1.057050879820527E-002,5.686206666957333E-002,0.287235426231993,0.255051050687760 
 11/23  05:00:00,0.476594788814023,2.32992049128752,0.000000000000000E+000,2.00989945777447,0.000000000000000E+000,5.575130728678043E-002,5.575130728678043E-002,5.575130728678043E-002,5.153583732885577E-002,1.057050879820527E-002,6.727705378024802E-002,0.276385069559933,0.300982293354734 
 11/23  06:00:00,0.530944632471394,2.65461729279602,0.000000000000000E+000,2.12994814659735,0.000000000000000E+000,5.908126059068871E-002,5.908126059068871E-002,5.908126059068871E-002,5.668942837650642E-002,1.162755926884497E-002,8.004784787508873E-002,0.308423524300266,0.503423442343487 
 11/23  07:00:00,0.712671350630746,4.13156049653428,0.000000000000000E+000,3.22612808977738,0.000000000000000E+000,8.948749042345118E-002,8.948749042345118E-002,8.948749042345118E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.880885085211210 
 11/23  08:00:00,0.917994916860849,2.92477283333476,0.000000000000000E+000,1.91561634296779,0.000000000000000E+000,5.313604865520575E-002,5.313604865520575E-002,5.313604865520575E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.983073122088241 
 11/23  09:00:00,0.860500173280132,2.02390375423806,0.000000000000000E+000,1.04730573314104,0.000000000000000E+000,2.905053958082363E-002,2.905053958082363E-002,2.905053958082363E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.954546039837918 
 11/23  10:00:00,0.752094654274236,1.11685483196971,0.000000000000000E+000,0.227647243850274,0.000000000000000E+000,6.314560360615497E-003,6.314560360615497E-003,6.314560360615497E-003,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.870439568841281 
 11/23  11:00:00,0.755152279330035,1.03676076765412,0.000000000000000E+000,0.246029442383328,0.000000000000000E+000,6.824452333101359E-003,6.824452333101359E-003,6.824452333101359E-003,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.771521913253259 
 11/23  12:00:00,0.764538223815331,0.699823630109892,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.680608332855831 
 11/23  13:00:00,0.750678475699831,0.626802400133102,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.607910790887916 
 11/23  14:00:00,0.726340960899809,0.584552646843621,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.565007776344162 
 11/23  15:00:00,0.729503178495170,0.544894020613215,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.524248610883584 
 11/23  16:00:00,0.805922329279373,0.549131209241327,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.527338178389325 
 11/23  17:00:00,1.05092876192309,0.602325826995037,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.576548491015624 
 11/23  18:00:00,1.45820540728399,0.715996087199498,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.684680743650076 
 11/23  19:00:00,1.67983944625083,0.815621769545399,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.781622758140590 
 11/23  20:00:00,1.58357245104502,0.832736923361622,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.797643257963165 
 11/23  21:00:00,1.50596796003386,0.778311295692988,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.742011156806909 
 11/23  22:00:00,1.37062866699557,0.709858456138244,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.674405791311762 
 11/23  23:00:00,1.09974606273382,0.596620399734746,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.565940661730026 
 11/23  24:00:00,0.841926007126450,0.519551431341610,0.000000000000000E+000,4.199732756420212E-002,0.000000000000000E+000,1.164936835620631E-003,1.164936835620631E-003,1.164936835620631E-003,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.450893982319247 
 11/24  01:00:00,0.595640282400700,0.861353131643521,0.000000000000000E+000,0.514755116993153,0.000000000000000E+000,1.427846084236720E-002,1.427846084236720E-002,1.427846084236720E-002,0.128839609946605,2.642627540535341E-002,9.089268438097377E-002,0.320128239765401,0.324546033391266 
 11/24  02:00:00,0.506853699925988,1.26733020810501,0.000000000000000E+000,0.980721040025329,0.000000000000000E+000,2.720358963905855E-002,2.720358963905855E-002,2.720358963905855E-002,7.730376596796329E-002,1.585575705959550E-002,7.666179158831476E-002,0.294753783611058,0.266305102068502 
 11/24  03:00:00,0.472398732557745,1.70501568723391,0.000000000000000E+000,1.43421656662627,0.000000000000000E+000,3.978281013633903E-002,3.978281013633903E-002,3.978281013633903E-002,5.153583732885577E-002,1.057050879820527E-002,6.409821579558966E-002,0.291336348438756,0.250730464057457 
 11/24  04:00:00,0.471430870582520,2.08306398580839,0.000000000000000E+000,1.80803862174136,0.000000000000000E+000,5.015201949389266E-002,5.015201949389266E-002,5.015201949389266E-002,5.153583732885577E-002,1.057050879820527E-002,5.686206666957333E-002,0.287235426231993,0.255239198870051 
 11/24  05:00:00,0.478695440496574,2.40603518770235,0.000000000000000E+000,2.08563039366108,0.000000000000000E+000,5.785195896933015E-002,5.785195896933015E-002,5.785195896933015E-002,5.153583732885577E-002,1.057050879820527E-002,6.727705378024802E-002,0.276385069559933,0.301366053882959 
 11/24  06:00:00,0.534017744145020,2.76662019096497,0.000000000000000E+000,2.24073739598173,0.000000000000000E+000,6.215437226431414E-002,6.215437226431414E-002,6.215437226431414E-002,5.668942837650642E-002,1.162755926884497E-002,8.004784787508873E-002,0.308423524300266,0.504637091128061 
 11/24  07:00:00,0.717199632733155,4.29758248972621,0.000000000000000E+000,3.38937792525592,0.000000000000000E+000,9.401577252585980E-002,9.401577252585980E-002,9.401577252585980E-002,9.791810355942018E-002,2.008397258151521E-002,0.133753719414558,0.356353052591803,0.883657242924587 
 11/24  08:00:00,0.922859379102707,3.10338019082547,0.000000000000000E+000,2.09098586339859,0.000000000000000E+000,5.800051089706271E-002,5.800051089706271E-002,5.800051089706271E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.986310959148178 
 11/24  09:00:00,0.865888667778405,2.22131645360064,0.000000000000000E+000,1.24156722578346,0.000000000000000E+000,3.443903407909467E-002,3.443903407909467E-002,3.443903407909467E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.957697246558079 
 11/24  10:00:00,0.757604643419463,1.31832642155481,0.000000000000000E+000,0.426288759794791,0.000000000000000E+000,1.182454950584237E-002,1.182454950584237E-002,1.182454950584237E-002,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.873269642481852 
 11/24  11:00:00,0.752796104390949,0.954288266362463,0.000000000000000E+000,0.161086595964775,0.000000000000000E+000,4.468277394013499E-003,4.468277394013499E-003,4.468277394013499E-003,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.773992258380150 
 11/24  12:00:00,0.764538223815331,0.701087010101134,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.681871712847076 
 11/24  13:00:00,0.750678475699831,0.626947491420970,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.608055882175783 
 11/24  14:00:00,0.726340960899809,0.583488694660560,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.563943824161098 
 11/24  15:00:00,0.729503178495170,0.542511741762355,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.521866332032723 
 11/24  16:00:00,0.805922329279373,0.547504507601606,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.525711476749603 
 11/24  17:00:00,1.05092876192309,0.600592215367977,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.574814879388563 
 11/24  18:00:00,1.45820540728399,0.713155834095327,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.681840490545906 
 11/24  19:00:00,1.67983944625083,0.812681273082679,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.778682261677866 
 11/24  20:00:00,1.58357245104502,0.830343754313741,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.795250088915284 
 11/24  21:00:00,1.50596796003386,0.774823779078341,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.738523640192264 
 11/24  22:00:00,1.37062866699557,0.704639020880841,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.669186356054359 
 11/24  23:00:00,1.09974606273382,0.590347423999831,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.559667685995107 
 11/24  24:00:00,0.840761070290829,0.469800553834931,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.247372051097483,5.073843623006651E-002,0.140551037640066,0.387024533263215,0.443140432376771 
 11/25  01:00:00,0.587935509894082,0.351191272845319,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.128839609946605,2.642627540535341E-002,9.746637271672108E-002,0.320128239765401,0.329139291586217 
 11/25  02:00:00,0.483597137519892,0.290204036558630,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.730376596796329E-002,1.585575705959550E-002,8.060881882127541E-002,0.294753783611058,0.269899970547447 
 11/25  03:00:00,0.439812489843844,0.440516780374353,0.000000000000000E+000,0.165306366990029,0.000000000000000E+000,4.585326906216091E-003,4.585326906216091E-003,4.585326906216091E-003,5.153583732885577E-002,1.057050879820527E-002,6.670945631181069E-002,0.291336348438756,0.255141756834142 
 11/25  04:00:00,0.440190354468210,0.912405745136443,0.000000000000000E+000,0.632557240434963,0.000000000000000E+000,1.754609811528423E-002,1.754609811528423E-002,1.754609811528423E-002,5.153583732885577E-002,1.057050879820527E-002,5.822747193387166E-002,0.287235426231993,0.260062339504496 
 11/25  05:00:00,0.451422942252820,1.33639153558948,0.000000000000000E+000,1.00612677519213,0.000000000000000E+000,2.790830297317702E-002,2.790830297317702E-002,2.790830297317702E-002,5.153583732885577E-002,1.057050879820527E-002,6.994821153264806E-002,0.276385069559933,0.311226020239036 
 11/25  06:00:00,0.511580183169547,1.83874558152342,0.000000000000000E+000,1.28414658122361,0.000000000000000E+000,3.562011541131481E-002,3.562011541131481E-002,3.562011541131481E-002,5.668942837650642E-002,1.162755926884497E-002,8.414454375261503E-002,0.308423524300266,0.533353296444637 
 11/25  07:00:00,0.701982291376067,3.43180865194361,0.000000000000000E+000,2.45771269622901,0.000000000000000E+000,6.817291045085695E-002,6.817291045085695E-002,6.817291045085695E-002,9.791810355942018E-002,2.008397258151521E-002,0.144379240132471,0.356353052591803,0.949548634168925 
 11/25  08:00:00,0.923813746279472,2.45454250942816,0.000000000000000E+000,1.36249959501988,0.000000000000000E+000,3.779349922516908E-002,3.779349922516908E-002,3.779349922516908E-002,0.190682622720976,3.911088105302981E-002,0.232499890129222,0.378651817091075,1.06595954612957 
 11/25  09:00:00,0.880232836841342,1.65169711626198,0.000000000000000E+000,0.589287848322949,0.000000000000000E+000,1.634587629999991E-002,1.634587629999991E-002,1.634587629999991E-002,0.185529038323112,3.805383058239011E-002,0.305100839810440,0.320128239765401,1.04035728667993 
 11/25  10:00:00,0.790811188404350,0.967125229200437,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.103071687957284,2.114102305215491E-002,0.379068446223123,0.272455019111786,0.948357209922275 
 11/25  11:00:00,0.799244097019216,0.857066627915607,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.399725582134799,0.278862710059853,0.837857215898070 
 11/25  12:00:00,0.817027025325353,0.753982983449026,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.417423074561626,0.278948145939160,0.734767686194965 
 11/25  13:00:00,0.798489020039327,0.673120681698798,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.403584042637515,0.274249172577245,0.654229072453611 
 11/25  14:00:00,0.769929028284952,0.624137404269063,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.365540668280003,0.283732555180382,0.604592533769604 
 11/25  15:00:00,0.768628781970836,0.579312986547591,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.335842629159005,0.299709064610896,0.558667576817959 
 11/25  16:00:00,0.842981331781815,0.584847942968375,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.343850103556979,0.316369061075869,0.563054912116372 
 11/25  17:00:00,1.08684670990514,0.645740488135727,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.393241424282010,0.374209151367082,0.619963152156314 
 11/25  18:00:00,1.49355736578071,0.768991938772095,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.448361776116323,9.196341822437572E-002,0.483552845584525,0.454604313795488,0.737676595222676 
 11/25  19:00:00,1.71414978923863,0.885474832107116,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.436446088148850,0.493563074759733,0.851475820702303 
 11/25  20:00:00,1.61781723263436,0.910927927532309,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.354222481993378,0.509454148310937,0.875834262133852 
 11/25  21:00:00,1.54082335824574,0.852248106956835,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.566894283765064,0.116275592688450,0.315609966163240,0.526968503568985,0.815947968070755 
 11/25  22:00:00,1.40623555294935,0.771265330707310,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.479283349001372,9.830573468757482E-002,0.298905720251707,0.514665736948699,0.735812665880828 
 11/25  23:00:00,1.12803929729267,0.644251989141173,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.355597323452631,7.293650975286112E-002,0.239053213196901,0.445377238830273,0.613572251136450 
 11/25  24:00:00,0.856295928054475,0.505034302491110,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.247372051097483,5.073843623006651E-002,0.156085895403710,0.387024533263215,0.478374181032950 
 11/26  01:00:00,0.589463306097776,0.413361708323308,0.000000000000000E+000,5.507882973224242E-002,0.000000000000000E+000,1.527796203696010E-003,1.527796203696010E-003,1.527796203696010E-003,0.128839609946605,2.642627540535341E-002,9.746637271672108E-002,0.320128239765401,0.336230897331964 
